"Ingreso","Hijos_Pequenos","Hijos_Adolescentes","Dias_Ultima_Compra","Gasto_Vinos","Gasto_Frutas","Gasto_Carnes","Gasto_Pescado","Gasto_Dulces","Gasto_Premium","Compras_Descuento","Compras_Web","Compras_Catalogo","Compras_Tienda","Visitas_Web_Mes","Acepto_Cmp3","Acepto_Cmp4","Acepto_Cmp5","Acepto_Cmp1","Acepto_Cmp2","Queja","Respuesta","Edad","Dias_Cliente","Estado_Divorciado","Estado_Casado","Estado_Soltero","Estado_En_Relacion","Estado_Viudo","Educ_Secundaria","Educ_Basica","Educ_Pregrado","Educ_Maestria","Educ_Doctorado","Gasto_Total","Gasto_Productos_Regulares","Total_Campanas_Aceptadas","Estado_Civil","Educacion"
494130,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,68,2406,0,1,0,0,0,0,0,1,0,0,304,258,0,2,3
422310,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,51,2255,0,1,0,0,0,0,0,1,0,0,37,33,0,2,3
787890,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,40,2849,1,0,0,0,0,0,0,0,1,0,1754,1671,0,1,4
565340,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,52,2500,0,0,0,1,0,0,0,1,0,0,815,769,2,4,3
583500,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,49,2700,0,0,1,0,0,0,0,1,0,0,1001,921,0,3,3
490900,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,69,2504,0,0,1,0,0,0,0,1,0,0,688,588,0,3,3
617870,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,33,2517,1,0,0,0,0,0,0,0,1,0,1319,1234,0,1,4
181690,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,35,2654,0,1,0,0,0,0,0,0,0,1,21,14,0,2,5
243360,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,39,2830,0,0,1,0,0,1,0,0,0,0,31,19,0,3,2
182220,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,30,2704,0,1,0,0,0,0,0,1,0,0,67,53,0,2,3
623350,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,68,2561,1,0,0,0,0,0,0,1,0,0,708,682,0,1,3
420330,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,49,2807,0,0,0,1,0,1,0,0,0,0,25,18,0,4,2
865800,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,37,2646,0,1,0,0,0,0,0,0,0,1,746,726,1,2,5
414370,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,63,2804,1,0,0,0,0,0,0,0,0,1,32,31,0,1,5
737050,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,69,2275,0,0,0,0,1,0,0,0,1,0,1695,1588,0,5,4
610640,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,44,2826,0,1,0,0,0,0,0,1,0,0,1080,900,0,2,3
183580,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,31,2380,0,0,1,0,0,0,0,1,0,0,57,53,0,3,3
550120,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,47,2259,0,0,0,1,0,0,0,0,0,1,660,647,0,4,5
97220,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,47,2794,0,0,0,1,0,0,1,0,0,0,103,61,0,4,1
381750,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,36,2438,0,1,0,0,0,0,0,0,0,1,153,150,0,2,5
586560,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,64,2806,0,0,0,1,0,0,0,0,1,0,1220,1208,1,4,4
521170,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,55,2841,0,0,0,1,0,0,0,1,0,0,279,259,0,4,3
648130,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,42,2337,0,1,0,0,0,0,0,1,0,0,745,693,0,2,3
542220,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,47,2279,0,1,0,0,0,0,0,0,0,1,264,257,0,2,5
902730,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,34,2171,0,1,0,0,0,0,0,1,0,0,2157,2056,4,2,3
775200,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,61,2464,0,1,0,0,0,0,0,0,1,0,1526,1468,3,2,4
411540,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,42,2605,0,0,0,1,0,0,0,1,0,0,69,62,0,4,3
803980,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,54,2755,0,1,0,0,0,0,0,1,0,0,1597,1571,1,2,3
187460,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,28,2190,0,0,1,0,0,0,1,0,0,0,64,44,0,3,1
351960,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,36,2752,0,0,0,1,0,0,0,1,0,0,497,310,0,4,3
602300,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,64,2564,0,0,1,0,0,0,0,1,0,0,1067,1027,0,3,3
221080,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,43,2211,0,1,0,0,0,0,0,1,0,0,31,25,0,2,3
443920,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,46,2456,0,0,0,1,0,0,0,1,0,0,211,182,0,4,3
554240,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,44,2740,0,1,0,0,0,0,0,0,0,1,877,770,1,2,5
176880,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,41,2691,0,1,0,0,0,0,0,1,0,0,11,9,0,2,3
924910,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,37,2583,0,1,0,0,0,0,0,0,0,1,2034,2012,3,2,5
902730,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,29,2356,0,0,1,0,0,0,0,1,0,0,1991,1880,3,3,3
825710,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,58,2247,0,0,0,0,1,0,0,0,0,1,1686,1607,1,5,5
385130,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,38,2311,0,0,1,0,0,0,0,0,0,1,324,306,0,3,5
166530,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,41,2231,0,0,1,0,0,0,0,0,1,0,69,62,0,3,4
425860,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,65,2767,0,0,0,1,0,0,0,1,0,0,252,252,0,4,3
235290,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,55,2697,0,0,1,0,0,0,1,0,0,0,54,34,0,3,1
711070,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,69,2656,0,1,0,0,0,0,0,1,0,0,1327,1132,0,2,3
469100,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,56,2257,0,0,0,1,0,0,0,0,0,1,68,62,0,4,5
372440,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,65,2587,1,0,0,0,0,0,0,1,0,0,55,30,1,1,3
824270,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,54,2268,0,0,0,1,0,0,0,1,0,0,1456,1349,1,4,3
753420,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,62,2578,0,0,1,0,0,1,0,0,0,0,563,537,0,3,2
700440,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,66,2655,1,0,0,0,0,0,0,1,0,0,1504,1490,0,1,3
774370,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,57,2374,0,1,0,0,0,0,0,1,0,0,1125,1096,1,2,3
549840,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,61,2195,0,1,0,0,0,0,0,1,0,0,358,352,1,2,3
424030,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,49,2359,0,1,0,0,0,0,0,0,0,1,42,39,0,2,5
557610,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,56,2225,0,0,0,1,0,0,0,1,0,0,184,152,1,4,3
372920,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,37,2596,0,0,0,1,0,0,0,1,0,0,460,394,0,4,3
455760,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,75,2191,0,0,1,0,0,0,0,0,0,1,145,120,0,3,5
703210,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,73,2688,0,0,0,1,0,0,0,1,0,0,1376,1185,0,4,3
580860,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,51,2684,1,0,0,0,0,0,0,0,0,1,792,777,0,1,5
817950,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,68,2770,0,1,0,0,0,0,0,1,0,0,1382,1294,0,2,3
283890,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,73,2745,0,0,0,1,0,0,1,0,0,0,28,20,0,4,1
699010,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,51,2555,1,0,0,0,0,0,0,1,0,0,882,733,0,1,3
746370,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,71,2642,0,1,0,0,0,0,0,0,0,1,2231,2188,3,2,5
633420,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,59,2780,0,0,0,1,0,0,0,0,0,1,1101,1080,1,4,5
318590,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,40,2281,0,0,1,0,0,1,0,0,0,0,48,37,0,3,2
515690,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,71,2661,0,0,0,0,1,0,0,0,0,1,467,433,1,5,5
160140,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,41,2628,0,0,1,0,0,0,1,0,0,0,38,31,0,3,1
411200,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,52,2394,0,1,0,0,0,0,0,1,0,0,81,57,0,2,3
397630,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,49,2488,0,0,1,0,0,0,0,0,1,0,167,151,0,3,4
387250,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,65,2209,0,1,0,0,0,0,0,0,0,1,45,40,0,2,5
779810,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,48,2558,0,1,0,0,0,0,0,1,0,0,664,604,0,2,3
629050,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,56,2451,0,1,0,0,0,1,0,0,0,0,622,563,0,2,2
135330,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,41,2635,1,0,0,0,0,1,0,0,0,0,48,31,0,1,2
594810,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,45,2408,0,0,0,1,0,0,0,1,0,0,461,403,0,4,3
721170,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,43,2472,0,1,0,0,0,0,0,1,0,0,1073,1023,0,2,3
219550,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,34,2454,0,1,0,0,0,1,0,0,0,0,55,44,0,2,2
671310,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,64,2619,0,1,0,0,0,0,0,1,0,0,976,914,0,2,3
368020,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,40,2172,0,0,1,0,0,0,0,0,0,1,20,19,0,3,5
478080,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,45,2411,0,1,0,0,0,0,0,0,1,0,224,152,1,2,4
255090,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,46,2808,1,0,0,0,0,0,0,0,0,1,101,90,0,1,5
854310,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,68,2545,0,0,0,1,0,0,0,0,0,1,1165,1112,0,4,5
426640,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,53,2262,0,1,0,0,0,0,0,1,0,0,24,24,0,2,3
289730,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,43,2783,0,1,0,0,0,0,0,0,0,1,269,257,0,2,5
394350,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,47,2486,0,0,0,1,0,0,0,0,0,1,102,89,0,4,5
653700,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,36,2491,0,1,0,0,0,1,0,0,0,0,461,432,0,2,2
201940,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,41,2718,0,0,1,0,0,0,1,0,0,0,47,32,0,3,1
424730,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,44,2291,0,0,1,0,0,0,0,0,0,1,144,119,0,3,5
645900,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,52,2782,0,1,0,0,0,0,0,1,0,0,1338,1308,0,2,3
712320,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,61,2372,0,0,0,1,0,0,0,1,0,0,917,900,0,4,3
346000,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,49,2703,0,0,0,1,0,0,0,1,0,0,318,303,0,4,3
364430,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,53,2762,0,0,1,0,0,0,0,1,0,0,253,222,0,3,3
490940,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,47,2805,0,1,0,0,0,0,0,1,0,0,502,433,0,2,3
360750,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,37,2361,0,0,0,1,0,0,0,1,0,0,119,89,0,4,3
608390,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,41,2829,0,0,0,1,0,1,0,0,0,0,1250,1122,0,4,2
821220,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,58,2477,0,0,0,1,0,1,0,0,0,0,1382,1282,1,4,2
340740,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,68,2510,0,0,0,1,0,0,0,1,0,0,255,188,1,4,3
285200,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,60,2539,0,1,0,0,0,0,0,0,1,0,43,23,0,2,4
625350,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,65,2428,0,0,1,0,0,0,0,1,0,0,398,346,0,3,3
362730,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,43,2233,0,0,1,0,0,0,0,0,1,0,76,67,0,3,4
634040,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,56,2182,0,0,0,1,0,0,0,1,0,0,902,885,1,4,3
784160,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,44,2161,0,0,0,1,0,0,0,1,0,0,1179,996,0,4,3
757020,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,46,2782,0,0,0,1,0,0,0,1,0,0,1921,1884,1,4,3
593850,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,69,2586,0,0,0,1,0,0,0,0,1,0,185,149,0,4,4
446890,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,69,2329,0,1,0,0,0,0,0,1,0,0,34,23,1,2,3
71440,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,54,2363,0,0,1,0,0,0,0,0,0,1,416,125,0,3,5
903690,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,64,2221,0,1,0,0,0,0,0,1,0,0,1588,1571,0,2,3
631590,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,46,2760,0,0,1,0,0,0,0,0,0,1,1797,1760,1,3,5
467570,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,57,2749,0,0,1,0,0,0,0,0,0,1,1143,1021,0,3,5
797340,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,51,2160,0,1,0,0,0,0,0,0,1,0,914,897,1,2,4
632070,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,28,2684,0,0,0,1,0,0,0,1,0,0,1502,1432,1,4,3
720710,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,66,2659,1,0,0,0,0,0,0,1,0,0,1338,1188,0,1,3
218400,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,37,2502,0,0,0,1,0,0,0,0,0,1,27,26,0,4,5
585820,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,38,2433,0,0,0,1,0,1,0,0,0,0,763,721,1,4,2
722820,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,69,2504,0,0,1,0,0,0,0,1,0,0,1331,1178,0,3,3
503870,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,64,2461,0,1,0,0,0,0,0,1,0,0,525,491,0,2,3
325830,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,59,2173,0,0,0,1,0,0,0,0,0,1,9,8,0,4,5
625680,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,58,2242,0,0,0,1,0,0,0,1,0,0,953,892,1,4,3
446350,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,49,2420,1,0,0,0,0,0,0,0,1,0,68,65,0,1,4
639670,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,52,2483,0,1,0,0,0,0,0,1,0,0,882,720,0,2,3
638550,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,42,2822,0,0,0,1,0,1,0,0,0,0,1149,917,0,4,2
252930,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,51,2446,0,1,0,0,0,0,0,1,0,0,37,28,0,2,3
541110,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,55,2467,0,0,0,0,1,0,0,0,0,1,388,338,0,5,5
783940,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,34,2658,0,0,0,1,0,0,0,1,0,0,1428,1262,0,4,3
807390,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,62,2561,0,1,0,0,0,0,0,0,1,0,1633,1541,0,2,4
226690,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,45,2562,0,0,0,1,0,0,0,0,1,0,173,125,0,4,4
292360,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,33,2423,0,0,1,0,0,0,0,1,0,0,99,90,0,3,3
449110,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,61,2630,0,0,0,1,0,0,0,1,0,0,215,184,0,4,3
546930,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,58,2656,0,1,0,0,0,0,0,0,0,1,929,894,0,2,5
481860,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,46,2260,0,0,0,1,0,0,0,1,0,0,219,185,0,4,3
548090,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,43,2450,0,1,0,0,0,0,0,1,0,0,174,152,0,2,3
415800,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,42,2725,0,0,0,1,0,0,0,1,0,0,92,89,0,4,3
803360,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,50,2452,0,1,0,0,0,0,0,0,0,1,1052,986,0,2,5
477430,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,63,2623,0,1,0,0,0,0,0,1,0,0,275,255,1,2,3
629720,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,65,2854,0,1,0,0,0,1,0,0,0,0,587,395,0,2,2
573330,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,66,2804,1,0,0,0,0,0,0,0,0,1,1662,1486,0,1,5
323130,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,38,2662,0,0,0,1,0,0,0,0,0,1,159,152,0,4,5
849530,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,67,2550,0,0,0,0,1,0,0,0,1,0,1024,952,3,5,4
270710,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,52,2226,1,0,0,0,0,0,0,0,1,0,35,32,0,1,4
681480,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,63,2461,0,0,0,1,0,0,0,0,1,0,1042,957,0,4,4
657350,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,55,2363,0,0,0,1,0,0,0,0,1,0,395,384,0,4,4
868360,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,45,2814,0,1,0,0,0,0,0,0,0,1,557,494,3,2,5
40230,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,57,2165,0,1,0,0,0,0,0,0,0,1,9,8,0,2,5
300930,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,30,2515,0,1,0,0,0,0,0,1,0,0,69,53,0,2,3
577050,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,54,2328,0,1,0,0,0,0,0,0,0,1,486,446,0,2,5
250080,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,32,2306,0,0,1,0,0,0,0,1,0,0,34,25,0,3,3
832570,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,25,2808,0,0,1,0,0,1,0,0,0,0,1365,1298,2,3,2
222800,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,45,2565,0,0,0,1,0,0,0,1,0,0,13,11,0,4,3
721590,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,42,2767,0,1,0,0,0,0,0,0,0,1,1401,1348,0,2,5
642600,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,59,2693,0,0,0,1,0,0,0,1,0,0,1574,1544,0,4,3
827330,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,36,2451,0,0,1,0,0,0,0,0,0,1,1323,1285,0,3,5
742900,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,49,2480,1,0,0,0,0,0,0,0,1,0,1217,1205,2,1,4
582170,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,69,2748,0,0,1,0,0,0,0,0,1,0,103,90,0,3,4
210240,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,44,2519,0,0,0,1,0,0,0,0,1,0,84,66,0,4,4
701160,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,48,2678,0,1,0,0,0,0,0,0,0,1,1536,1507,0,2,5
540060,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,35,2808,0,0,0,1,0,0,0,1,0,0,581,484,0,4,3
690630,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,54,2758,0,1,0,0,0,0,0,0,0,1,928,902,0,2,5
114480,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,45,2355,1,0,0,0,0,1,0,0,0,0,14,8,0,1,2
662940,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,49,2417,0,1,0,0,0,0,0,1,0,0,960,907,0,2,3
602080,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,47,2789,0,0,0,0,1,0,0,1,0,0,656,597,1,5,3
328890,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,52,2455,0,0,0,1,0,0,0,0,1,0,55,47,0,4,4
347380,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,36,2208,0,0,1,0,0,0,0,1,0,0,20,18,0,3,3
305380,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,49,2795,0,0,0,1,0,0,0,0,1,0,367,347,0,4,4
823260,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,43,2270,0,0,0,1,0,1,0,0,0,0,2257,2074,3,4,2
266420,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,53,2279,1,0,0,0,0,0,0,0,0,1,42,34,0,1,5
699320,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,56,2541,1,0,0,0,0,0,0,1,0,0,1049,992,0,1,3
445030,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,48,2233,0,0,1,0,0,0,0,1,0,0,48,40,0,3,3
602000,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,72,2702,0,0,1,0,0,0,0,0,0,1,685,659,0,3,5
496380,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,68,2230,1,0,0,0,0,0,0,1,0,0,39,39,0,1,3
238300,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,33,2301,0,0,1,0,0,1,0,0,0,0,43,27,0,3,2
330510,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,61,2841,0,0,0,0,1,0,0,0,1,0,835,616,0,5,4
729050,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,62,2318,0,1,0,0,0,0,0,1,0,0,1515,1312,1,2,3
697020,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,69,2654,0,0,0,1,0,0,0,0,0,1,1039,982,0,4,5
